"Fecha Tiempo, GMT-05:00","Radiación solar, W/m² (SEN S/N: 21186630, LBL: Radiacion solar)","Velocidad del viento, m/s (SEN S/N: 21212948, LBL: Velocidad del viento)","Velocidad de Ráfagas, m/s (SEN S/N: 21212948, LBL: Ráfaga)","Dirección del viento, ø (SEN S/N: 21212948, LBL: Dirección del viento)","Temperatura, *C (SEN S/N: 21238162, LBL: Temperatura ambiente)","HR, % (SEN S/N: 21238162, LBL: Humedad Relativa)","Recuentos, # (SEN S/N: 21247339, LBL: Pluviometro ( lluvia))","Presión, mbar (SEN S/N: 21569219, LBL: presión atmosférica)"
12/21/23 12:30:02,990.6,0.00,1.67,120.7,27.0380,50.7332,,948.650
12/21/23 12:31:02,988.1,0.67,1.00,105.3,27.0085,51.1864,0.00,948.550
12/21/23 12:32:02,990.6,0.67,1.67,126.4,27.3195,50.9911,0.00,948.450
12/21/23 12:33:02,990.6,1.00,2.00,119.3,27.4375,50.0481,0.00,948.450
12/21/23 12:34:02,989.4,0.67,1.67,28.1,27.4589,50.2419,0.00,948.450
12/21/23 12:35:02,990.6,0.67,1.34,314.5,27.8396,49.8604,0.00,948.450
12/21/23 12:36:02,990.6,1.00,2.00,325.7,28.1560,49.1737,0.00,948.450
12/21/23 12:37:02,986.9,0.67,1.34,320.1,28.3839,48.4428,0.00,948.450
12/21/23 12:38:02,989.4,1.00,1.67,325.7,28.6949,47.4113,0.00,948.450
12/21/23 12:39:02,989.4,0.67,1.67,251.3,28.6922,46.8116,0.00,948.450
12/21/23 12:40:02,989.4,0.67,1.34,99.7,28.5528,47.3930,0.00,948.450
12/21/23 12:41:02,989.4,0.67,1.34,308.9,28.5769,47.3625,0.00,948.450
12/21/23 12:42:02,989.4,1.00,2.00,165.7,28.4536,47.7348,0.00,948.450
12/21/23 12:43:02,989.4,0.67,1.34,336.9,28.5045,48.4993,0.00,948.350
12/21/23 12:44:02,986.9,1.34,2.00,322.9,28.7324,47.4464,0.00,948.350
12/21/23 12:45:02,981.9,0.67,2.00,2.8,28.6895,48.6641,0.00,948.350
12/21/23 12:46:02,978.1,0.67,1.34,57.6,28.8960,47.7043,0.00,948.350
12/21/23 12:47:02,975.6,1.00,1.67,241.5,28.8960,46.2867,0.00,948.350
12/21/23 12:48:02,978.1,0.33,0.67,223.2,28.6332,46.8727,0.00,948.350
12/21/23 12:49:02,976.9,0.33,0.67,255.5,28.5662,47.7638,0.00,948.350
12/21/23 12:50:02,974.4,0.67,1.34,294.8,28.7002,47.3075,0.00,948.350
12/21/23 12:51:02,973.1,0.67,1.00,308.9,28.9094,47.2511,0.00,948.250
12/21/23 12:52:02,973.1,0.67,1.34,179.7,29.1372,46.2699,0.00,948.250
12/21/23 12:53:02,971.9,1.00,1.67,275.2,29.1480,46.1784,0.00,948.250
12/21/23 12:54:02,968.1,1.00,2.00,293.4,28.9254,46.6606,0.00,948.250
12/21/23 12:55:02,966.9,0.67,1.00,258.3,28.7431,46.9078,0.00,948.250
12/21/23 12:56:02,968.1,0.67,1.00,237.3,28.5850,47.3350,0.00,948.150
12/21/23 12:57:02,970.6,0.33,1.34,318.7,28.6225,47.0710,0.00,948.150
12/21/23 12:58:02,971.9,0.67,1.34,276.6,28.7029,47.1092,0.00,948.150
12/21/23 12:59:02,971.9,0.33,0.67,249.9,28.7297,46.7445,0.00,948.150
12/21/23 13:00:02,968.1,0.67,1.34,279.4,28.9389,46.8406,0.00,948.150
12/21/23 13:01:02,965.6,0.67,1.34,331.3,28.9871,46.6499,0.00,948.150
12/21/23 13:02:02,961.9,1.67,2.34,341.2,28.8986,46.7109,0.00,948.150
12/21/23 13:03:02,958.1,0.67,1.00,314.5,28.7056,46.8421,0.00,948.150
12/21/23 13:04:02,955.6,0.67,1.67,220.4,28.5608,47.3564,0.00,948.050
12/21/23 13:05:02,949.4,0.33,1.00,242.9,28.5153,47.7470,0.00,948.050
12/21/23 13:06:02,948.1,0.67,1.34,334.1,28.6520,47.4861,0.00,948.050
12/21/23 13:07:02,946.9,0.33,0.67,355.2,28.9147,46.7430,0.00,947.950
12/21/23 13:08:02,933.1,0.33,1.00,314.5,29.0756,46.5339,0.00,947.950
12/21/23 13:09:02,931.9,0.67,1.34,310.3,29.2257,46.4271,0.00,947.950
12/21/23 13:10:02,936.9,0.33,1.34,334.1,29.3115,46.4927,0.00,947.950
12/21/23 13:11:02,935.6,1.00,2.00,113.7,29.3839,45.8045,0.00,947.950
12/21/23 13:12:02,934.4,1.00,1.34,205.0,28.9469,46.7201,0.00,947.950
12/21/23 13:13:02,933.1,1.00,1.67,126.4,28.7592,47.2755,0.00,947.950
12/21/23 13:14:02,930.6,1.00,1.67,341.2,28.6708,47.6478,0.00,947.950
12/21/23 13:15:02,925.6,1.00,1.67,296.2,28.8263,46.9718,0.00,947.850
12/21/23 13:16:02,923.1,0.67,1.00,294.8,28.9201,47.2892,0.00,947.850
12/21/23 13:17:02,921.9,0.67,1.34,342.6,29.1533,46.6377,0.00,947.850
12/21/23 13:18:02,923.1,0.67,1.00,1.4,29.2070,46.7369,0.00,947.850
12/21/23 13:19:02,923.1,0.67,1.00,324.3,29.3222,45.9220,0.00,947.850
12/21/23 13:20:02,921.9,0.33,0.67,322.9,29.2606,46.3157,0.00,947.850
12/21/23 13:21:02,918.1,1.00,2.00,155.8,29.2177,46.0533,0.00,947.850
12/21/23 13:22:02,915.6,0.67,1.34,85.6,28.5608,47.7028,0.00,947.750
12/21/23 13:23:02,913.1,1.00,1.34,255.5,28.4456,47.9561,0.00,947.750
12/21/23 13:24:02,911.9,1.34,2.34,169.9,28.4080,47.9332,0.00,947.750
12/21/23 13:25:02,910.6,0.67,1.34,231.6,27.9549,48.7495,0.00,947.650
12/21/23 13:26:02,910.6,1.00,1.34,308.9,27.8504,49.4133,0.00,947.650
12/21/23 13:27:02,908.1,1.00,1.34,318.7,28.1640,49.1676,0.00,947.650
12/21/23 13:28:02,908.1,0.67,1.34,320.1,28.4965,48.2734,0.00,947.650
12/21/23 13:29:02,908.1,1.00,2.00,198.0,28.7056,47.7974,0.00,947.650
12/21/23 13:30:02,904.4,1.00,1.34,196.5,28.4187,48.3696,0.00,947.550
12/21/23 13:31:02,899.4,1.00,1.34,280.8,28.3383,48.4688,0.00,947.550
12/21/23 13:32:02,891.9,0.67,1.00,202.2,28.4321,48.1117,0.00,947.550
12/21/23 13:33:02,894.4,0.67,1.67,219.0,28.5099,47.8401,0.00,947.550
12/21/23 13:34:02,895.6,1.00,1.67,162.9,28.5099,48.2139,0.00,947.550
12/21/23 13:35:02,893.1,1.00,1.34,258.3,28.4429,47.9988,0.00,947.450
12/21/23 13:36:02,890.6,1.00,1.34,300.4,28.5501,47.8630,0.00,947.350
12/21/23 13:37:02,885.6,1.34,2.67,195.1,28.7378,47.5059,0.00,947.350
12/21/23 13:38:02,885.6,1.00,1.67,315.9,28.5635,47.6677,0.00,947.250
12/21/23 13:39:02,884.4,1.00,1.34,286.4,28.2981,48.3940,0.00,947.150
12/21/23 13:40:02,883.1,1.34,2.34,325.7,28.2820,48.5161,0.00,947.150
12/21/23 13:41:02,879.4,1.00,1.67,290.6,28.4187,48.1865,0.00,947.150
12/21/23 13:42:02,876.9,1.34,2.67,181.1,28.3195,48.2124,0.00,947.150
12/21/23 13:43:02,870.6,1.67,2.67,133.4,28.0220,48.6793,0.00,947.150
12/21/23 13:44:02,868.1,1.34,2.34,110.9,27.4831,49.9107,0.00,947.150
12/21/23 13:45:02,864.4,1.00,2.00,151.6,27.3169,50.4784,0.00,947.150
12/21/23 13:46:02,860.6,1.00,1.67,195.1,27.2927,50.6981,0.00,947.150
12/21/23 13:47:02,860.6,0.67,1.34,348.2,27.2874,50.4723,0.00,947.150
12/21/23 13:48:02,854.4,0.67,1.00,299.0,27.5957,50.4097,0.00,947.150
12/21/23 13:49:02,845.6,1.34,3.01,282.2,27.8102,48.9540,0.00,947.150
12/21/23 13:50:02,838.1,1.34,2.34,279.4,27.4831,49.6193,0.00,947.050
12/21/23 13:51:02,836.9,1.67,2.00,269.6,27.2713,49.9641,0.00,947.150
12/21/23 13:52:02,834.4,1.34,2.67,307.5,27.0782,50.5760,0.00,947.150
12/21/23 13:53:02,844.4,1.34,2.00,234.5,26.9576,50.6935,0.00,947.250
12/21/23 13:54:02,846.9,1.34,2.00,57.6,26.7780,51.4672,0.00,947.150
12/21/23 13:55:02,841.9,2.00,3.34,172.7,26.6975,51.5862,0.00,947.150
12/21/23 13:56:02,836.9,1.67,3.01,210.6,26.5233,51.8486,0.00,947.150
12/21/23 13:57:02,835.6,1.34,3.01,213.4,26.3544,52.6055,0.00,947.150
12/21/23 13:58:02,838.1,1.67,3.34,120.7,26.4643,52.2438,0.00,947.150
12/21/23 13:59:02,836.9,1.34,2.00,263.9,26.5126,51.9951,0.00,947.150
12/21/23 14:00:02,834.4,1.34,1.67,341.2,26.6520,51.7510,0.00,947.150
12/21/23 14:01:02,833.1,0.67,1.34,273.8,26.9362,51.3481,0.00,947.150
12/21/23 14:02:02,833.1,1.00,1.67,223.2,27.2069,50.5013,0.00,947.150
12/21/23 14:03:02,831.9,1.00,2.00,269.6,27.2525,50.1335,0.00,947.150
12/21/23 14:04:02,831.9,1.34,2.34,126.4,27.2016,50.2144,0.00,947.150
12/21/23 14:05:02,830.6,1.00,2.00,261.1,27.1801,50.5791,0.00,947.150
12/21/23 14:06:02,821.9,0.67,1.67,294.8,27.2445,50.3914,0.00,947.150
12/21/23 14:07:02,811.9,1.00,1.67,321.5,27.4321,50.0496,0.00,947.050
12/21/23 14:08:02,801.9,1.00,2.00,308.9,27.6761,49.4072,0.00,947.050
12/21/23 14:09:02,800.6,1.34,2.00,308.9,27.7941,48.8869,0.00,947.050
12/21/23 14:10:02,801.9,1.00,1.67,242.9,27.5769,48.9281,0.00,947.050
12/21/23 14:11:02,805.6,1.00,1.67,304.7,27.3892,49.8405,0.00,947.050
12/21/23 14:12:02,803.1,1.34,2.34,256.9,27.4643,49.7581,0.00,947.050
12/21/23 14:13:02,799.4,1.00,1.67,190.9,27.4268,49.6818,0.00,947.050
12/21/23 14:14:02,795.6,1.00,2.00,345.4,27.3035,49.8528,0.00,947.050
12/21/23 14:15:02,794.4,1.00,2.34,293.4,27.2740,49.9580,0.00,947.050
12/21/23 14:16:02,794.4,1.00,2.00,112.3,27.2713,49.7826,0.00,947.050
12/21/23 14:17:02,789.4,1.34,2.34,216.2,26.9013,50.5425,0.00,947.050
12/21/23 14:18:02,786.9,1.00,1.34,205.0,26.6278,51.3191,0.00,947.050
12/21/23 14:19:02,785.6,1.00,2.00,127.8,26.6841,51.3375,0.00,947.050
12/21/23 14:20:02,781.9,1.00,1.34,311.7,26.7404,51.7098,0.00,947.050
12/21/23 14:21:02,780.6,1.00,1.67,348.2,27.0836,51.2261,0.00,947.050
12/21/23 14:22:02,775.6,1.34,2.00,317.3,27.2766,49.9657,0.00,947.050
12/21/23 14:23:02,771.9,1.34,2.00,306.1,27.0568,50.3670,0.00,947.050
12/21/23 14:24:02,769.4,1.00,2.00,188.1,26.8691,51.0414,0.00,947.050
12/21/23 14:25:02,764.4,0.33,1.00,46.3,26.8718,51.1315,0.00,947.050
12/21/23 14:26:02,761.9,1.00,1.67,324.3,27.1882,50.2510,0.00,946.950
12/21/23 14:27:02,761.9,1.00,1.34,11.2,27.4026,49.9763,0.00,947.050
12/21/23 14:28:02,761.9,1.00,2.00,263.9,27.3598,49.4011,0.00,947.050
12/21/23 14:29:02,760.6,1.34,2.34,304.7,27.0997,49.8192,0.00,946.950
12/21/23 14:30:02,758.1,1.34,1.67,249.9,26.8370,50.4555,0.00,946.950
12/21/23 14:31:02,753.1,1.00,1.67,217.6,26.7619,50.8507,0.00,946.950
12/21/23 14:32:02,758.1,0.67,1.67,237.3,26.7646,50.8324,0.00,946.950
12/21/23 14:33:02,756.9,1.34,2.34,167.1,26.6949,50.7683,0.00,946.950
12/21/23 14:34:02,754.4,1.34,2.34,168.5,26.4884,51.2047,0.00,946.950
12/21/23 14:35:02,751.9,1.67,2.34,92.7,26.4482,51.7311,0.00,946.950
12/21/23 14:36:02,749.4,1.34,2.34,64.6,26.3249,51.5465,0.00,947.050
12/21/23 14:37:02,748.1,1.67,3.01,171.3,26.1667,52.0424,0.00,947.050
12/21/23 14:38:02,744.4,2.00,3.01,164.3,25.7860,52.7993,0.00,947.050
12/21/23 14:39:02,740.6,1.00,2.00,278.0,25.5126,53.7407,0.00,947.050
12/21/23 14:40:02,736.9,1.00,1.67,265.3,25.6975,53.1044,0.00,947.150
12/21/23 14:41:02,734.4,1.00,1.67,306.1,25.8664,52.7413,0.00,947.150
12/21/23 14:42:02,730.6,1.34,1.67,99.7,25.9898,52.5963,0.00,947.150
12/21/23 14:43:02,728.1,1.34,2.34,157.2,25.9496,52.5048,0.00,947.150
12/21/23 14:44:02,725.6,1.67,3.01,148.8,25.7351,53.1823,0.00,947.150
12/21/23 14:45:02,723.1,1.00,2.00,214.8,25.6171,53.5119,0.00,947.150
12/21/23 14:46:02,720.6,1.00,1.67,192.3,25.6654,53.5180,0.00,947.150
12/21/23 14:47:02,716.9,1.34,2.00,269.6,25.8611,52.7352,0.00,947.150
12/21/23 14:48:02,711.9,1.34,2.67,223.2,25.8289,52.8054,0.00,947.150
12/21/23 14:49:02,708.1,0.67,1.00,261.1,25.7860,53.1807,0.00,947.150
12/21/23 14:50:02,705.6,0.67,1.00,209.2,26.0005,52.6986,0.00,947.150
12/21/23 14:51:02,704.4,0.67,1.00,341.2,26.1748,52.0775,0.00,947.050
12/21/23 14:52:02,704.4,0.67,1.00,324.3,26.5099,51.5572,0.00,947.050
12/21/23 14:53:02,703.1,0.67,1.34,259.7,26.8423,50.5974,0.00,947.150
12/21/23 14:54:02,700.6,1.34,1.67,251.3,26.8665,50.2983,0.00,947.150
12/21/23 14:55:02,695.6,1.00,1.67,224.6,26.7646,50.2098,0.00,947.150
12/21/23 14:56:02,691.9,1.34,2.00,269.6,26.4536,50.8736,0.00,947.050
12/21/23 14:57:02,686.9,1.00,2.00,279.4,26.4375,51.3649,0.00,947.150
12/21/23 14:58:02,681.9,0.67,1.67,314.5,26.6305,50.6371,0.00,947.150
12/21/23 14:59:02,680.6,1.67,2.34,200.8,26.4107,50.5623,0.00,947.150
12/21/23 15:00:02,679.4,1.00,1.67,113.7,25.9576,51.9509,0.00,947.150
12/21/23 15:01:02,678.1,0.67,1.34,30.9,25.9067,52.1279,0.00,947.150
12/21/23 15:02:02,676.9,0.67,1.67,299.0,26.0970,51.8441,0.00,947.150
12/21/23 15:03:02,671.9,1.34,2.34,265.3,26.1935,50.9667,0.00,947.150
12/21/23 15:04:02,668.1,1.67,3.34,228.8,25.9013,51.5587,0.00,947.150
12/21/23 15:05:02,661.9,1.34,2.34,293.4,25.5072,52.5887,0.00,947.150
12/21/23 15:06:02,651.9,1.00,1.67,263.9,25.4294,52.9107,0.00,947.050
12/21/23 15:07:02,646.9,1.00,2.34,150.2,25.3463,53.4188,0.00,947.050
12/21/23 15:08:02,653.1,1.34,2.00,167.1,25.4750,52.9946,0.00,947.050
12/21/23 15:09:02,653.1,1.00,1.67,181.1,25.5742,52.8786,0.00,947.050
12/21/23 15:10:02,651.9,0.67,1.00,233.1,25.8075,52.4163,0.00,947.050
12/21/23 15:11:02,649.4,0.67,1.34,283.6,25.9898,51.6869,0.00,946.950
12/21/23 15:12:02,646.9,1.00,1.67,297.6,25.9630,51.8212,0.00,946.950
12/21/23 15:13:02,643.1,1.34,2.67,304.7,25.9683,51.7967,0.00,946.950
12/21/23 15:14:02,640.6,0.67,1.34,168.5,25.8825,51.8746,0.00,946.950
12/21/23 15:15:02,636.9,0.67,1.34,299.0,26.0085,51.7296,0.00,946.950
12/21/23 15:16:02,631.9,0.67,1.34,322.9,26.2525,51.4946,0.00,946.950
12/21/23 15:17:02,630.6,1.00,1.34,327.1,26.6252,50.9041,0.00,946.950
12/21/23 15:18:02,628.1,0.67,1.00,310.3,26.7297,50.0786,0.00,946.950
12/21/23 15:19:02,625.6,0.33,1.00,254.1,26.6868,49.6269,0.00,946.950
12/21/23 15:20:02,623.1,1.34,1.67,311.7,26.5099,50.0267,0.00,946.950
12/21/23 15:21:02,618.1,1.34,2.00,299.0,26.2177,50.7744,0.00,946.950
12/21/23 15:22:02,610.6,1.34,1.67,203.6,25.9469,51.5755,0.00,946.950
12/21/23 15:23:02,605.6,0.33,1.00,341.2,25.7056,52.1019,0.00,946.950
12/21/23 15:24:02,603.1,1.00,2.00,283.6,25.6734,52.0302,0.00,946.950
12/21/23 15:25:02,601.9,0.67,1.00,12.6,25.6466,52.5444,0.00,946.950
12/21/23 15:26:02,600.6,0.67,1.67,297.6,25.9898,51.6472,0.00,946.950
12/21/23 15:27:02,598.1,1.00,2.00,181.1,25.9040,51.4595,0.00,946.850
12/21/23 15:28:02,593.1,0.67,1.34,56.2,25.8262,51.8730,0.00,946.850
12/21/23 15:29:02,593.1,0.67,1.34,299.0,25.9308,51.5480,0.00,946.850
12/21/23 15:30:02,595.6,0.67,1.67,294.8,26.0434,51.3970,0.00,946.850
12/21/23 15:31:02,593.1,1.34,2.00,308.9,25.9335,51.4351,0.00,946.750
12/21/23 15:32:02,588.1,0.33,1.00,317.3,25.8262,52.0684,0.00,946.850
12/21/23 15:33:02,578.1,0.67,1.34,351.0,26.1614,51.6091,0.00,946.850
12/21/23 15:34:02,569.4,1.00,1.67,256.9,26.3597,50.5608,0.00,946.950
12/21/23 15:35:02,565.6,1.00,1.67,217.6,26.2016,50.6600,0.00,946.950
12/21/23 15:36:02,564.4,1.00,1.67,324.3,26.0461,50.9041,0.00,946.950
12/21/23 15:37:02,559.4,1.00,1.34,303.2,25.8182,51.1620,0.00,946.950
12/21/23 15:38:02,560.6,0.33,0.67,244.3,25.6788,52.0928,0.00,946.950
12/21/23 15:39:02,568.1,0.67,1.34,130.6,25.6198,52.1752,0.00,947.050
12/21/23 15:40:02,564.4,0.67,1.67,299.0,25.4321,52.4681,0.00,947.050
12/21/23 15:41:02,559.4,1.34,2.00,157.2,25.3678,52.5841,0.00,947.050
12/21/23 15:42:02,558.1,0.67,1.34,345.4,25.2337,53.0785,0.00,947.050
12/21/23 15:43:02,556.9,0.33,1.00,296.2,25.4080,52.9091,0.00,947.150
12/21/23 15:44:02,553.1,0.33,1.34,269.6,25.6922,52.1096,0.00,947.150
12/21/23 15:45:02,545.6,0.67,1.34,207.8,25.8423,51.6823,0.00,947.050
12/21/23 15:46:02,540.6,0.33,1.00,205.0,25.5554,52.0851,0.00,947.050
12/21/23 15:47:02,536.9,0.67,1.34,207.8,25.5608,52.3568,0.00,947.050
12/21/23 15:48:02,533.1,0.67,1.34,146.0,25.5528,52.1431,0.00,947.050
12/21/23 15:49:02,529.4,1.00,1.34,223.2,25.2123,52.8847,0.00,947.050
12/21/23 15:50:02,520.6,0.33,1.00,228.8,25.1667,53.2540,0.00,947.050
12/21/23 15:51:02,511.9,0.67,1.00,8.4,25.3758,52.7520,0.00,947.050
12/21/23 15:52:02,504.4,0.67,1.00,106.7,25.5045,52.3613,0.00,947.050
12/21/23 15:53:02,496.9,1.34,2.67,167.1,25.4241,52.1584,0.00,947.050
12/21/23 15:54:02,493.1,0.67,1.67,223.2,25.1613,52.8740,0.00,947.050
12/21/23 15:55:02,488.1,1.34,2.34,179.7,24.9656,53.2250,0.00,947.050
12/21/23 15:56:02,481.9,0.67,1.34,282.2,24.7351,54.2504,0.00,947.050
12/21/23 15:57:02,475.6,0.67,1.00,355.2,25.0139,53.4844,0.00,947.050
12/21/23 15:58:02,471.9,0.67,1.34,220.4,25.1908,53.0419,0.00,947.050
12/21/23 15:59:02,468.1,1.00,1.67,313.1,25.0916,53.0526,0.00,947.050
12/21/23 16:00:02,465.6,1.00,2.00,261.1,24.9898,53.5561,0.00,947.150
12/21/23 16:01:02,460.6,1.00,1.34,176.9,24.8691,53.5180,0.00,947.150
12/21/23 16:02:02,456.9,1.00,1.67,189.5,24.6814,54.1558,0.00,947.150
12/21/23 16:03:02,453.1,0.67,1.34,148.8,24.6868,54.4869,0.00,947.150
12/21/23 16:04:02,450.6,1.34,3.01,185.3,24.7270,54.1085,0.00,947.150
12/21/23 16:05:02,448.1,1.00,1.34,255.5,24.5099,54.3374,0.00,947.150
12/21/23 16:06:02,443.1,1.00,1.67,265.3,24.4831,54.7433,0.00,947.150
12/21/23 16:07:02,439.4,0.67,1.00,234.5,24.5983,54.3999,0.00,947.150
12/21/23 16:08:02,436.9,0.67,1.34,310.3,24.8557,53.9635,0.00,947.050
12/21/23 16:09:02,433.1,0.67,1.34,355.2,25.0327,53.3669,0.00,947.050
12/21/23 16:10:02,429.4,0.67,1.00,251.3,25.1587,53.1182,0.00,947.150
12/21/23 16:11:02,424.4,1.00,1.67,216.2,25.2391,52.6345,0.00,947.050
12/21/23 16:12:02,420.6,0.67,1.34,227.4,24.9522,53.2631,0.00,947.050
12/21/23 16:13:02,418.1,1.00,1.67,268.1,24.8611,53.6706,0.00,947.050
12/21/23 16:14:02,415.6,0.67,0.67,308.9,24.9469,53.5180,0.00,947.050
12/21/23 16:15:02,411.9,0.67,1.00,317.3,25.0139,53.4112,0.00,947.050
12/21/23 16:16:02,406.9,1.00,1.67,164.3,25.1050,52.9503,0.00,947.150
12/21/23 16:17:02,403.1,0.67,2.00,150.2,24.8906,53.6141,0.00,947.150
12/21/23 16:18:02,398.1,0.67,1.67,294.8,24.8557,53.7285,0.00,947.150
12/21/23 16:19:02,394.4,1.00,1.67,207.8,24.7351,53.8155,0.00,947.150
12/21/23 16:20:02,391.9,0.33,1.00,120.7,24.5474,54.4610,0.00,947.150
12/21/23 16:21:02,390.6,0.67,0.67,148.8,24.3302,55.2651,0.00,947.150
12/21/23 16:22:02,388.1,0.67,1.34,196.5,24.2632,55.4986,0.00,947.150
12/21/23 16:23:02,384.4,1.00,1.34,162.9,24.1372,55.6039,0.00,947.150
12/21/23 16:24:02,374.4,1.00,1.67,223.2,23.9629,56.2539,0.00,947.150
12/21/23 16:25:02,353.1,1.00,1.34,189.5,23.9978,56.1593,0.00,947.150
12/21/23 16:26:02,356.9,0.33,1.00,21.1,23.9334,56.4599,0.00,947.050
12/21/23 16:27:02,359.4,0.67,1.00,263.9,24.0380,56.2387,0.00,947.150
12/21/23 16:28:02,346.9,0.33,0.67,282.2,24.1318,55.8190,0.00,947.150
12/21/23 16:29:02,354.4,0.67,1.34,328.5,24.1935,55.6283,0.00,947.150
12/21/23 16:30:02,355.6,0.67,1.34,283.6,24.1640,55.5642,0.00,947.150
12/21/23 16:31:02,336.9,0.67,1.34,308.9,23.9710,56.0250,0.00,947.250
12/21/23 16:32:02,303.1,0.67,1.67,28.1,23.8852,56.1059,0.00,947.350
12/21/23 16:33:02,328.1,1.00,1.67,279.4,23.6278,56.6720,0.00,947.350
12/21/23 16:34:02,340.6,0.67,1.00,265.3,23.3490,57.4594,0.00,947.350
12/21/23 16:35:02,339.4,0.67,1.00,297.6,23.2525,58.0362,0.00,947.350
12/21/23 16:36:02,335.6,0.67,1.34,266.7,23.3410,57.7234,0.00,947.350
12/21/23 16:37:02,330.6,1.00,1.67,324.3,23.3383,57.7249,0.00,947.450
12/21/23 16:38:02,325.6,0.67,1.00,301.8,23.3678,57.6715,0.00,947.450
12/21/23 16:39:02,323.1,1.00,1.34,313.1,23.4482,57.7111,0.00,947.450
12/21/23 16:40:02,321.9,0.67,1.00,210.6,23.4696,57.3831,0.00,947.450
12/21/23 16:41:02,321.9,0.33,0.67,348.2,23.4214,57.6730,0.00,947.550
12/21/23 16:42:02,325.6,0.67,1.34,269.6,23.4589,57.7874,0.00,947.550
12/21/23 16:43:02,330.6,0.67,1.00,237.3,23.4375,57.6715,0.00,947.550
12/21/23 16:44:02,324.4,1.34,1.67,200.8,23.2954,57.7462,0.00,947.550
12/21/23 16:45:02,324.4,0.67,1.34,223.2,23.0353,58.5641,0.00,947.650
12/21/23 16:46:02,320.6,1.34,1.67,214.8,22.8342,59.0967,0.00,947.650
12/21/23 16:47:02,311.9,0.33,0.67,321.5,22.6868,59.6002,0.00,947.650
12/21/23 16:48:02,303.1,1.00,2.00,251.3,22.7645,59.4308,0.00,947.650
12/21/23 16:49:02,293.1,1.00,1.34,190.9,22.7029,59.4537,0.00,947.650
12/21/23 16:50:02,286.9,1.00,1.34,314.5,22.6546,59.8001,0.00,947.650
12/21/23 16:51:02,273.1,0.67,1.67,306.1,22.7511,59.3347,0.00,947.750
12/21/23 16:52:02,188.1,0.67,1.34,223.2,22.7645,59.4659,0.00,947.750
12/21/23 16:53:02,104.4,0.67,1.34,172.7,22.7833,59.4232,0.00,947.750
12/21/23 16:54:02,91.9,0.67,1.00,165.7,22.5876,59.8703,0.00,947.750
12/21/23 16:55:02,90.6,1.00,2.00,42.1,22.4375,60.2518,0.00,947.750
12/21/23 16:56:02,89.4,0.67,1.34,206.4,22.3409,60.6699,0.00,947.850
12/21/23 16:57:02,86.9,0.67,1.00,299.0,22.4214,60.3738,0.00,947.850
12/21/23 16:58:02,85.6,0.67,1.34,189.5,22.5259,60.1648,0.00,947.850
12/21/23 16:59:02,94.4,1.00,2.00,331.3,22.5903,59.8444,0.00,947.850
12/21/23 17:00:02,146.9,1.00,1.67,283.6,22.6412,59.5346,0.00,947.950
12/21/23 17:01:02,141.9,0.33,0.67,313.1,22.5581,59.8169,0.00,947.950
12/21/23 17:02:02,85.6,0.67,1.00,294.8,22.5581,59.8138,0.00,947.950
12/21/23 17:03:02,73.1,1.00,1.67,202.2,22.3972,60.1144,0.00,947.950
12/21/23 17:04:02,74.4,0.67,1.00,217.6,22.2096,60.7050,0.00,947.950
12/21/23 17:05:02,75.6,0.67,1.00,269.6,22.0594,60.9888,0.00,947.950
12/21/23 17:06:02,74.4,0.33,1.00,226.0,21.9066,61.6373,0.00,947.950
12/21/23 17:07:02,71.9,0.33,0.67,80.0,21.8718,61.7823,0.00,947.950
12/21/23 17:08:02,70.6,0.67,1.34,181.1,21.9120,61.7212,0.00,948.050
12/21/23 17:09:02,69.4,0.67,0.67,37.9,21.9442,61.5091,0.00,948.050
12/21/23 17:10:02,68.1,1.00,1.67,186.7,21.9200,61.4755,0.00,948.150
12/21/23 17:11:02,66.9,0.67,1.34,129.2,21.7324,62.0294,0.00,948.150
12/21/23 17:12:02,66.9,0.33,0.67,89.9,21.6358,62.5284,0.00,948.150
12/21/23 17:13:02,65.6,0.67,1.00,346.8,21.6734,62.4765,0.00,948.150
12/21/23 17:14:02,64.4,0.67,1.00,315.9,21.7645,62.1134,0.00,948.150
12/21/23 17:15:02,60.6,0.67,1.34,293.4,21.7806,61.9287,0.00,948.150
12/21/23 17:16:02,59.4,0.67,1.67,195.1,21.7163,62.1469,0.00,948.250
12/21/23 17:17:02,59.4,0.33,0.67,294.8,21.6653,62.4155,0.00,948.250
12/21/23 17:18:02,60.6,1.00,1.34,209.2,21.7029,62.3789,0.00,948.250
12/21/23 17:19:02,58.1,1.00,1.67,263.9,21.6305,62.5895,0.00,948.350
12/21/23 17:20:02,54.4,0.67,1.34,306.1,21.6627,62.4887,0.00,948.350
12/21/23 17:21:02,51.9,0.67,1.34,297.6,21.6653,62.2446,0.00,948.350
12/21/23 17:22:02,54.4,0.33,0.67,310.3,21.6251,62.4704,0.00,948.350
12/21/23 17:23:02,55.6,0.67,1.00,299.0,21.6519,62.3774,0.00,948.350
12/21/23 17:24:02,55.6,0.33,0.67,301.8,21.5983,62.4842,0.00,948.350
12/21/23 17:25:02,55.6,0.67,1.00,334.1,21.5956,62.6780,0.00,948.350
12/21/23 17:26:02,55.6,0.67,1.00,96.9,21.6064,62.7512,0.00,948.350
